"price","Year","Make","Model","mileage","transmission","titlestatus","condition","drive","fuel","paintcolor","size"
2000,1974,"Dodge","Power Wagon","            66737","            manual","            clean","            fair","            4wd","            gas","           paint color: green","            full-size"
11800,2011,"VW","GTI","            77047","            manual","            clean","            excellent","            fwd","            gas","           paint color: black","            compact"
1800,1998,"Honda","Civic",NA,"            automatic","            clean",NA,"            fwd","            gas","           paint color: white",NA
900,2000,"Honda","passport","            173000","            automatic","            clean",NA,"            4wd","            gas",NA,NA
3300,2001,"Honda","accord",NA,"            automatic","            clean","            excellent","            fwd","            gas",NA,NA
16000,2009,"Nissan","Titan","            137000","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white","            full-size"
1950,2000,"ford","f-150",NA,"            automatic","            clean","            excellent","            4wd","            gas","           paint color: red","            full-size"
3950,2001,"Dodge","Durango","            202028","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white",NA
2900,2000,"honda","accord ex","            151200","            automatic","            salvage","            excellent",NA,"            gas",NA,NA
2999,2002,"nissan","altima 2.5 s","            147000","            automatic","            clean","            good",NA,"            gas","           paint color: custom","            mid-size"
4500,2002,"lexus","es 300","            186000","            automatic","            clean","            good",NA,"            gas","           paint color: silver",NA
2499,2002,"infiniti","i35","            267000","            automatic","            clean","            good",NA,"            gas","           paint color: custom","            compact"
1100,1987,"nissan","maxima se","            230000","            automatic","            clean","            good","            fwd","            gas","           paint color: white",NA
35500,2011,"dodge","ram 2500","            99812","            automatic","            clean","            excellent","            4wd","            diesel","           paint color: white","            full-size"
5000,2000,"AUDI","S4","            142314","            automatic","            salvage","            good","            4wd","            gas","           paint color: blue",NA
9500,2003,"toyota","tacoma","            193872","            automatic","            clean","            excellent","            4wd","            gas","           paint color: green",NA
12995,2013,"ford","focus","            21800","            automatic","            clean","            like new",NA,"            gas","           paint color: white",NA
1800,2003,"dodge","neon sxt","            177000","            manual","            clean","            good","            fwd","            gas","           paint color: yellow","            compact"
10995,2011,"dodge","charger","            137022","            automatic","            clean","            like new",NA,"            gas",NA,NA
1200,2005,"Ford","Taurus",NA,"            automatic","            salvage",NA,NA,"            gas",NA,NA
12995,2013,"ford","focus","            21800","            automatic","            clean","            like new",NA,"            gas","           paint color: white",NA
1,1968,"mercury","cougar xr7",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1600,1994,"Dodge","dakota","            183","            automatic","            clean","            good","            rwd","            gas","           paint color: white","            mid-size"
33000,2013,"ford","f-150","            33","            automatic","            clean","            excellent",NA,"            gas","           paint color: black",NA
6700,2012,"Volkswagen","Jetta SE PZEV","            102263","            automatic","            clean",NA,"            fwd","            gas","           paint color: silver",NA
3988,1998,"Dodge","RAM PICKUP","            160000","            automatic","            clean","            excellent",NA,"            gas","           paint color: blue",NA
7300,2010,"Chevy","Malibu","            119","            manual","            clean",NA,NA,"            gas",NA,NA
800,1988,"Jeep","Comanche","            209000","            manual","            clean","            good","            rwd","            gas","           paint color: blue","            compact"
4900,2002,"volvo","s60 2.4","            144000","            automatic","            clean","            excellent","            fwd","            gas",NA,NA
26000,2012,"dodge","ram 1500 4x4","            88919","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white","            full-size"
3500,1992,"Ford","F-150",NA,"            manual","            clean","            excellent","            4wd","            gas",NA,NA
6150,2012,"ford","fusion sel","            89000","            automatic","            rebuilt",NA,NA,"            gas",NA,NA
1500,1993,"Chevy","1500",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
800,1999,"cvyhe","",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1,2007,"Audi","A3","            124000","            automatic","            salvage","            good","            fwd","            gas","           paint color: grey","            sub-compact"
6395,2008,"hyundai","elantra","            83","            automatic","            clean","            excellent","            fwd","            gas",NA,NA
13000,2008,"Dodge","Ram Pickup 1500 ST","            94898","            automatic","            clean",NA,"            4wd","            gas","           paint color: black",NA
2000,1994,"honda","civic coupe","            150000","            manual","            rebuilt","            fair",NA,"            gas",NA,NA
16000,2010,"chevy","camaro","            105000","            automatic","            clean","            like new","            rwd","            gas","           paint color: grey",NA
44000,2013,"Ford","Mustang Shelby GT500","            11650","            manual","            clean","            excellent","            rwd","            gas","           paint color: grey",NA
8500,2014,"Hyundai","accent","            72123","            automatic","            clean","            like new","            fwd","            gas","           paint color: white","            mid-size"
9500,2003,"infiniti","g35 coupe","            62000","            automatic","            clean","            excellent","            rwd","            gas","           paint color: black",NA
14995,2013,"HYUNDAI","GENESIS COUPE 2.0T","            65264","            manual","            clean",NA,"            rwd","            gas",NA,NA
12500,1985,"Chevy","K5 Blazer",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1500,1968,"Ford","Galaxie 500",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
5500,2004,"Chevrolet","duramax Silverado","            320000","            automatic","            clean",NA,NA,"            diesel",NA,NA
7800,2004,"ford","f350 power stroke lariat","            216000","            automatic","            clean","            excellent","            4wd","            diesel","           paint color: white","            full-size"
7200,2007,"toyota","camry xle",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
32995,2008,"Chevrolet","Silverado K2500HD",NA,"            automatic","            clean","            like new","            4wd","            diesel","           paint color: red","            full-size"
1,2007,"audi","a3",NA,"            automatic","            salvage","            good","            fwd","            gas","           paint color: grey","            compact"
6000,2001,"toyota","highlander","            120070","            automatic","            clean","            good","            fwd","            gas","           paint color: silver",NA
10000,2011,"Ram","Dakota Big Horn","            87234","            automatic","            clean",NA,"            rwd","            other",NA,NA
2250,1990,"Honda","Accord LX","            196000","            automatic","            clean","            good","            fwd","            gas","           paint color: blue",NA
8500,2010,"Ford","Escape XLT XLT FWD","            112478","            automatic","            clean",NA,"            fwd","            gas","           paint color: black",NA
11995,1994,"Dodge","RAM PICKUP","            134000","            manual","            clean","            excellent",NA,"            diesel","           paint color: silver",NA
7500,2007,"Ford","Mustang","            119000","            manual","            clean","            good","            rwd","            gas","           paint color: orange","            mid-size"
2200,1992,"Toyota","mr2",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
2300,1995,"nissan","pathfinder","            136000","            automatic","            clean","            fair","            4wd","            gas",NA,NA
2000,2003,"volvo","xc90 t6 awd",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,1984,"Isuzu","Pup","            65500","            manual","            clean","            fair","            fwd","            gas","           paint color: blue","            compact"
8500,2008,"Honda","Civic","            82500","            automatic","            clean","            good",NA,"            gas","           paint color: blue","            compact"
10200,2012,"ford","transit connect",NA,"            automatic","            clean","            excellent",NA,"            gas",NA,NA
8595,2014,"hyundai","accent","            71","            automatic","            clean","            like new","            fwd","            gas",NA,NA
3995,1996,"GEO","TRACKER","            116233","            manual","            clean","            excellent",NA,"            gas","           paint color: red",NA
2800,1977,"ford","f250",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3500,2000,"oldsmobile","silhouette","            170000","            automatic","            clean","            excellent","            fwd","            gas","           paint color: white",NA
15500,2007,"Ford","F-350 Super Duty XLT","            127141","            automatic","            clean",NA,"            4wd","            diesel","           paint color: white",NA
600,1995,"Plymouth","Voyager","            243205","            other","            clean","            fair",NA,"            other","           paint color: white",NA
300,1983,"cadillac","deville","            118000","            automatic","            clean","            fair","            rwd","            gas","           paint color: brown","            full-size"
1000,2000,"Honda","Civic","            171829","            manual","            clean","            fair",NA,"            gas","           paint color: green","            compact"
28300,2015,"subaru","outback limited",NA,"            automatic","            clean","            like new",NA,"            gas",NA,NA
25000,1984,"BMY","","            69000","            automatic","            clean",NA,NA,"            diesel",NA,NA
5900,1977,"lincoln","mark v","            86100","            automatic","            clean","            good","            rwd","            gas","           paint color: blue","            full-size"
2500,1989,"ford","f-250",NA,"            automatic","            clean","            good","            rwd","            gas",NA,NA
50000,1970,"Chevrolet","K20",NA,"            manual","            clean","            excellent","            4wd","            gas","           paint color: custom","            full-size"
1900,1999,"volkswagen","passat",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
32500,2014,"Toyota","Tacoma 4x4","            26000","            automatic","            lien","            excellent","            4wd","            gas","           paint color: silver",NA
22495,2008,"FORD","F-250 LARIAT  CREW CAB",NA,"            automatic","            clean","            like new","            4wd","            diesel","           paint color: custom","            full-size"
3495,2003,"CHEVROLET"," 4X4 SHORTBOX",NA,"            automatic","            clean","            good","            4wd","            gas","           paint color: white","            mid-size"
13700,2012,"gmc","terrain sle-1","            76840","            automatic","            clean","            excellent","            fwd","            gas","           paint color: white","            mid-size"
11800,2013,"Ford","Fusion SE","            63582","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
1,2014,"ford","","            60","            other","            rebuilt","            like new","            fwd","            gas","           paint color: black","            full-size"
16950,2005,"Jeep","Wrangler Unlimited 4WD","            92570","            automatic","            clean",NA,"            4wd","            other","           paint color: black",NA
1,2011,"Chevy","aveo",NA,"            automatic","            rebuilt","            like new","            fwd","            gas","           paint color: black",NA
1500,1995,"jeep","grand cherokee 4x4","            252928","            automatic","            salvage",NA,NA,"            gas",NA,NA
4500,2007,"pontiac","grand prix","            118000","            automatic","            clean","            good","            fwd","            gas","           paint color: blue","            full-size"
1500,1997,"chevrolet","1500 silverado","            218640","            automatic","            clean",NA,NA,"            gas",NA,NA
6995,2003,"CHEVROLET","AVALANCHE",NA,"            automatic","            clean","            excellent","            4wd","            gas","           paint color: grey","            full-size"
23000,1965,"chevelle","malibu",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2010,"Toyota","Corolla",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2016,"Nissan","Pathfinder",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
28990,2009,"gmc","2500 sierra","            36500","            automatic","            clean","            excellent","            4wd","            gas","           paint color: white",NA
2887,1997,"nissan","altima",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7499,2005,"HONDA","ODYSSEY",NA,"            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver",NA
NA,2014,"honda","odyssey",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7950,2003,"Mercedes","SUV","            96000","            automatic","            clean","            excellent",NA,"            gas","           paint color: silver",NA
7950,2003,"Mercedes","SUV","            96000","            automatic","            clean","            excellent",NA,"            gas","           paint color: silver",NA
14999,2011,"LEXUS","IS250","            50100","            automatic","            rebuilt","            excellent","            4wd","            gas","           paint color: black",NA
2600,1999,"Ford","Taurus SE","            110180","            automatic","            clean",NA,"            fwd","            gas",NA,NA
2900,2001,"Volkswagen","Jetta","            146633","            manual","            clean",NA,NA,"            gas",NA,NA
26500,2011,"Land","Rover Range Rover","            73000","            automatic","            clean","            good","            4wd","            gas","           paint color: white","            full-size"
NA,2014,"Honda","CR-V",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
NA,2015,"honda","civic",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
4200,1967,"f100","pu","            162000","            manual","            clean","            fair","            rwd","            gas","           paint color: green","            full-size"
7775,2013,"ford","focus se","            59000","            automatic","            clean","            excellent","            fwd","            gas","           paint color: black","            compact"
1500,1987,"Chevy","explorer van","            10000","            automatic","            clean","            good","            rwd","            gas","           paint color: blue","            full-size"
NA,2006,"Honda","Civic",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1200,2002,"alero","oldsmobile","            191000","            automatic","            clean","            fair","            fwd","            gas","           paint color: white",NA
995,2001,"Pontiac","Sunfire","            159150","            automatic","            clean",NA,NA,"            gas",NA,NA
500,1992,"Jeeep","Cherokee",NA,"            automatic","            parts only",NA,NA,"            gas",NA,NA
15287,2014,"Honda","Accord",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
15000,2001,"Ford","E-Series Wagon E-350 SD XL","            105836","            automatic","            clean",NA,"            rwd","            gas","           paint color: white",NA
7450,2014,"Mitsubishi","Lancer GT","            48000","            automatic","            rebuilt","            excellent",NA,"            gas","           paint color: black",NA
37487,2017,"Ford","Explorer",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
38587,2016,"ford","expedition",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
6000,2005,"mercedes-benz","cclass",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
500,1994,"chevrolet","trailblazer",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
12987,2015,"dodge","dart",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
4500,1995,"Ford","Ranger","            199973","            manual","            clean","            good","            4wd","            gas","           paint color: grey","            compact"
2500,1998,"dodge","ram 1500","            196500","            automatic","            clean","            good","            4wd","            gas","           paint color: black",NA
NA,2013,"Chevrolet","Cruze",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
9995,1962,"ford","falcon",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7900,2005,"ford","f150 supercrew cab lariat",NA,"            automatic","            clean","            fair",NA,"            gas","           paint color: green","            full-size"
NA,2012,"Chevrolet","Cruze",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
1900,2001,"Ford","Ranger",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
2000,1976,"chevy","k5 blazer",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
5750,1986,"International","1754","            72000","            manual","            clean","            excellent","            rwd","            diesel","           paint color: white","            full-size"
1750,1997,"Chevy","Tahoe lt","            192000","            automatic","            clean","            good","            4wd","            gas","           paint color: brown","            full-size"
3500,1990,"Chevy","Cheyenne",NA,"            manual","            clean","            excellent","            rwd","            gas","           paint color: red",NA
2000,1999,"chevrolet","suburban",NA,"            automatic","            clean","            good","            rwd","            gas","           paint color: white","            full-size"
7900,2006,"dodge","charger","            84","            automatic","            clean","            like new",NA,"            gas",NA,NA
1100,1993,"chrysler","concord","            136000","            automatic","            clean","            fair",NA,"            gas","           paint color: green","            mid-size"
5900,2002,"toyota","sequoia limited","            261499","            automatic","            clean","            good","            4wd","            gas","           paint color: white","            full-size"
15500,2008,"GMC","Sierra 2500HD SLT","            172160","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
1100,1994,"saturn","",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3500,2006,"Hyundai","sonata",NA,"            automatic","            clean","            excellent","            fwd","            gas",NA,NA
4900,2001,"toyota","prius","            048800","            automatic","            clean","            excellent","            fwd","            hybrid","           paint color: blue",NA
2000,2001,"honda","civic ex","            162228","            manual","            clean","            good","            fwd","            gas","           paint color: black","            compact"
2500,2005,"chevy","malibu","            134388","            automatic","            clean",NA,NA,"            gas",NA,NA
300,2011,"chevrolet","hhr",NA,"            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver","            mid-size"
4900,2001,"Toyota","Prius","            48800","            automatic","            clean","            like new","            fwd","            hybrid","           paint color: black",NA
16998,2006,"ford","super duty f-350 drw","            180268","            automatic","            clean","            excellent","            4wd","            diesel","           paint color: white","            full-size"
2500,2005,"saturn","ion 3","            99594","            automatic","            clean","            good","            fwd","            gas","           paint color: black","            compact"
3500,2000,"nissan","xterra",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
7900,2004,"Porsche","Chyanne S",NA,"            automatic","            rebuilt",NA,NA,"            gas",NA,NA
9500,2003,"Cadillac","Escalade AWD","            115213","            automatic","            clean",NA,NA,"            gas","           paint color: silver",NA
27000,2013,"toyota","tacoma","            41000","            manual","            clean","            excellent","            4wd","            gas",NA,NA
22995,2011,"Ford","F-150 FX4","            69737","            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver",NA
12900,1998,"Dodge","2500","            147000","            automatic","            clean",NA,"            4wd","            diesel",NA,NA
1900,2005,"ford","freestyle","            129648","            automatic","            clean",NA,NA,"            gas",NA,NA
3500,2003,"Hyundai","Sonata","            120000","            automatic","            clean","            good","            fwd","            gas","           paint color: black",NA
2000,1998,"mercedes","benz e320","            161906","            automatic","            clean","            good","            rwd","            gas","           paint color: black","            mid-size"
1595,1975,"chevy","monza",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
17998,2007,"chevrolet","silverado 3500",NA,"            automatic","            clean","            excellent","            4wd","            diesel","           paint color: silver","            full-size"
2400,2000,"buick","regal","            136343","            automatic","            clean",NA,NA,"            gas",NA,NA
3495,1998,"gmc","1500 sierra","            234000","            automatic","            clean","            good","            4wd","            gas",NA,NA
2500,1983,"Ford","F100",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7500,1956,"chevrolet","210","            1111111","            manual","            clean","            excellent","            rwd","            gas","           paint color: grey","            full-size"
2500,1953,"1953","Mercury Monterey 4dr",NA,"            automatic","            clean","            good","            rwd","            gas",NA,"            mid-size"
10500,2010,"Acura","TSX Base w/Premium","            106575","            automatic","            clean",NA,"            fwd","            gas","           paint color: black",NA
19500,2015,"Polaris","Slingshot SL","            10000","            manual","            clean",NA,NA,"            gas",NA,NA
5900,2004,"lexus","gs300",NA,"            automatic","            salvage","            good",NA,"            gas",NA,NA
32000,2011,"dodge","ram 3500","            90472","            automatic","            clean","            excellent","            4wd","            diesel","           paint color: white",NA
22995,2011,"Ford","F-150 XLT","            68768","            automatic","            clean","            excellent","            4wd","            gas","           paint color: silver",NA
2500,2003,"chevy","","            185000","            automatic","            clean","            good","            fwd","            gas","           paint color: white","            full-size"
2500,2002,"dodge","","            187000","            automatic","            clean","            good","            fwd","            gas","           paint color: custom","            full-size"
13500,2003,"dodge","ram 2500",NA,"            automatic","            clean",NA,NA,"            diesel",NA,NA
17500,2009,"Toyota","Sequoia SR5","            118951","            automatic","            clean","            good","            4wd","            gas","           paint color: red","            full-size"
5800,2008,"dodge","grand caravan","            111","            automatic","            rebuilt","            excellent",NA,"            gas",NA,NA
4400,2001,"chevrolet","s10","            065303","            automatic","            rebuilt","            good",NA,"            gas",NA,NA
4500,2009,"ford","focus","            84","            automatic","            rebuilt","            like new",NA,"            gas",NA,NA
1900,2001,"Subaru","Legacy Outback","            240673","            manual","            clean",NA,NA,"            gas",NA,NA
300,1995,"chevy","camaro",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
5500,2009,"Mitsubishi","Galant ES","            83000","            automatic","            clean","            excellent","            fwd","            gas","           paint color: blue","            mid-size"
4000,1988,"Ford","Mustang GT","            150000","            manual","            clean","            good","            rwd","            gas","           paint color: black",NA
27995,2012,"Ram","1500 Longhorn","            72780","            automatic","            clean","            excellent","            4wd","            gas","           paint color: black",NA
8900,1997,"F350","",NA,"            automatic","            clean",NA,NA,"            gas","           paint color: blue",NA
3495,2003,"Ford","Focus","            165000","            manual","            clean","            excellent",NA,"            gas","           paint color: black","            compact"
25950,2008,"GMC","Sierra 1500 Denali AWD Crew","            62524","            automatic","            clean",NA,NA,"            other","           paint color: black",NA
24000,2006,"Dodge","Ram 3500",NA,"            manual","            clean",NA,NA,"            diesel",NA,NA
5000,2011,"Ford","Fusion SE","            189371","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
4000,2008,"DODGE","SRT8 CHALLENGER",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
5995,2007,"VOLVO","S40","            161000","            manual","            clean","            excellent","            fwd","            gas","           paint color: red","            mid-size"
8495,2007,"pontiac","g6 gt","            81354","            automatic","            clean","            like new","            fwd","            gas","           paint color: white","            compact"
10450,2008,"Subaru","Outback 2.5i Limited AWD","            62165","            automatic","            rebuilt","            good","            4wd","            gas","           paint color: brown","            mid-size"
1000,1999,"mercedes","benz ml430",NA,"            automatic","            parts only",NA,NA,"            gas",NA,NA
4900,2007,"subaru","impreza",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
7495,2011,"Nissan","Leaf SV","            46000","            automatic","            clean","            excellent","            fwd","            electric","           paint color: silver","            compact"
750,1989,"Buick","century","            215000","            automatic","            clean","            fair","            fwd","            gas","           paint color: blue",NA
3000,1990,"240sx","","            144243","            automatic","            clean","            fair","            rwd","            gas","           paint color: grey",NA
13500,2012,"Chevrolet","Silverado 1500 Work Tr","            72278","            automatic","            clean",NA,"            4wd","            gas",NA,NA
1000,1997,"Isuzu","rodeo",NA,"            automatic","            clean","            good","            4wd","            gas","           paint color: red","            full-size"
5650,2007,"CHEVY","COLORADO","            139000","            automatic","            clean","            excellent","            rwd","            gas",NA,NA
7950,2008,"Subaru","Outback 2.5i Limited AWD","            113528","            automatic","            rebuilt","            good","            4wd","            gas","           paint color: brown","            mid-size"
NA,2011,"Chevy","HHR",NA,"            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver",NA
300,1999,"buick","regal",NA,"            automatic","            parts only","            salvage","            fwd","            gas","           paint color: white",NA
300,1999,"buick","regal",NA,"            automatic","            parts only","            salvage","            fwd","            gas","           paint color: white",NA
300,1999,"buick","regal",NA,"            automatic","            parts only","            salvage","            fwd","            gas","           paint color: white",NA
1200,2007,"corolla","s",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
7200,2008,"Toyota","Sienna LE FWD 8-Passenger","            139248","            automatic","            clean",NA,"            fwd","            other",NA,NA
2500,2001,"toyota","corolla s","            149200","            automatic","            salvage",NA,"            fwd","            gas","           paint color: grey",NA
300,1999,"buick","regal",NA,"            automatic","            parts only","            salvage","            fwd","            gas","           paint color: white",NA
27995,2014,"Lexus","IS 250","            21044","            automatic","            clean",NA,"            rwd","            other","           paint color: custom",NA
7950,2011,"toyota","corolla s","            101000","            automatic","            clean","            excellent","            fwd","            gas","           paint color: black",NA
1,1974,"Chevy","",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
4000,2005,"Saturn","Relay 2","            123580","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
6300,2003,"mercedes-benz","e320","            116000","            automatic","            clean","            excellent","            rwd","            gas","           paint color: blue","            mid-size"
3500,2003,"hyundai","sonata","            120000","            automatic","            clean","            good","            fwd","            gas","           paint color: black",NA
1200,1999,"DODGE","","            184000","            automatic","            clean",NA,NA,"            gas",NA,NA
2995,2003,"OLDSMOBILE","ALERO","            137034","            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver",NA
26995,2014,"Mercedes-Benz","CLA-Class","            19467","            automatic","            clean",NA,"            fwd","            other","           paint color: silver",NA
5000,2010,"dodge","caliber","            946500","            manual","            clean","            good","            fwd","            gas","           paint color: silver","            full-size"
19999,2002,"Chevrolet","Corvette","            75863","            manual","            clean",NA,"            rwd","            gas",NA,NA
9600,2015,"Nissan","Versa 1.6 SV","            38175","            automatic","            clean",NA,"            fwd","            gas","           paint color: blue",NA
20900,2010,"Acura","ZDX","            66412","            automatic","            clean",NA,"            ","            other","           paint color: custom",NA
5500,2004,"Ford","Mustang GT","            99850","            automatic","            clean","            excellent","            rwd","            gas","           paint color: grey","            mid-size"
10000,2006,"Ford","f150","            180000","            automatic","            clean","            good","            4wd","            gas","           paint color: grey",NA
25000,1959,"Ford","fairlane 500",NA,"            automatic","            clean","            excellent","            rwd","            gas",NA,NA
19900,2013,"Acura","TSX","            31839","            automatic","            clean",NA,"            fwd","            other","           paint color: silver",NA
3000,1958,"Vespa","400",NA,"            other","            clean",NA,NA,"            other",NA,NA
28000,2007,"chevrolet","silverado","            190700","            automatic","            clean",NA,"            4wd","            diesel","           paint color: blue","            full-size"
1850,2004,"mazda","rx-8","            135000","            manual","            clean","            good",NA,"            gas","           paint color: yellow",NA
43500,1940,"ford","coupe",NA,"            automatic","            clean","            excellent",NA,"            gas",NA,NA
18900,2015,"Acura","ILX","            9012","            automatic","            clean",NA,"            fwd","            other","           paint color: white",NA
23500,2014,"Chevrolet","Silverado 1500 Work Tr","            34692","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
500,2017,"Bradford","",NA,"            other","            parts only",NA,NA,"            other",NA,NA
4200,2003,"mini","cooper base 2dr hatchback","            108000","            manual","            rebuilt",NA,"            fwd","            gas",NA,NA
16995,2012,"Hyundai","Veracruz","            77868","            automatic","            clean",NA,"            ","            other","           paint color: white",NA
5795,2007,"Ford","500 SEL","            120302","            automatic","            clean","            excellent","            fwd","            gas","           paint color: silver","            mid-size"
23992,2014,"Ford","Flex","            46777","            automatic","            clean",NA,"            4wd","            gas","           paint color: green",NA
31999,2016,"Toyota","4Runner","            37704","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
17995,2010,"audi","s5","            68000","            automatic","            rebuilt","            excellent","            4wd","            gas","           paint color: blue","            mid-size"
19499,2016,"Nissan","Rogue","            20104","            automatic","            clean",NA,"            4wd","            gas","           paint color: red",NA
25999,2015,"Audi","S3/A3","            15230","            automatic","            clean",NA,"            4wd","            gas","           paint color: grey",NA
17000,2008,"toyota","tacoma",NA,"            automatic","            lien","            excellent",NA,"            gas","           paint color: silver",NA
49499,2013,"Audi","S7","            31733","            automatic","            clean",NA,"            4wd","            gas","           paint color: black",NA
5500,2003,"Chevey","Blazer Extreme","            138000","            automatic","            clean","            excellent",NA,"            gas","           paint color: blue",NA
2000,2001,"mitsubishi","galant es","            189000","            automatic","            salvage","            good","            fwd","            gas","           paint color: silver","            mid-size"
8997,2004,"Chevrolet","Colorado","            130174","            automatic","            clean",NA,"            rwd","            gas","           paint color: white",NA
39991,2014,"BMW","X5 xDrive35i","            44711","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
18997,2002,"Chevrolet","Silverado 1500","            41789","            automatic","            clean",NA,"            4wd","            gas",NA,NA
8000,2005,"chevy","tahoe","            161000","            automatic","            clean","            excellent",NA,"            gas","           paint color: black",NA
28997,2006,"Dodge","Ram 2500","            53888","            automatic","            clean",NA,"            4wd","            diesel","           paint color: silver",NA
NA,2002,"Chevrolet","Silverado 1500","            41789","            automatic","            clean",NA,"            4wd","            gas","           paint color: custom",NA
19997,2006,"Jeep","Wrangler","            50852","            automatic","            clean",NA,"            4wd","            gas","           paint color: black",NA
1500,1994,"ford","f-150","            256000","            automatic","            clean",NA,"            4wd","            gas","           paint color: black",NA
18600,2006,"Ford","super duty","            57000","            automatic","            lien","            good","            4wd","            diesel","           paint color: silver",NA
29500,2011,"bmw","550i XDRIVE","            48000","            automatic","            clean","            excellent",NA,"            gas",NA,NA
16990,2007,"Chevrolet","Silverado 1500","            140863","            automatic","            clean",NA,"            4wd","            other","           paint color: blue",NA
NA,1998,"Chevy","Silverado","            198000","            automatic","            clean",NA,NA,"            gas",NA,NA
3500,1991,"Gmc","c6500",NA,"            manual","            clean",NA,NA,"            gas",NA,NA
1499,2005,"acura","tl",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
3000,2001,"Ford","Expedition XLT","            166000","            automatic","            clean",NA,"            4wd","            gas","           paint color: silver","            full-size"
13995,2011,"Chevrolet","Equinox","            89410","            automatic","            clean",NA,NA,"            other","           paint color: silver",NA
36000,2016,"Toyota","Sequoia SR5","            24627","            automatic","            clean",NA,"            4wd","            gas","           paint color: white",NA
4500,1979,"Lincoln","Continental","            60400","            automatic","            clean","            good",NA,"            gas","           paint color: blue","            full-size"
4500,2001,"chevrolet","1500 suburban","            182950","            automatic","            clean","            good",NA,"            gas","           paint color: silver",NA
NA,2000,"Ford","F-350","            137621","            automatic","            clean",NA,"            4wd","            diesel","           paint color: custom",NA
11999,2007,"INFINITI","G35",NA,"            automatic","            clean","            excellent",NA,"            gas","           paint color: red",NA
8000,2004,"Jeep","Liberty 4 x 4","            89000","            automatic","            clean","            excellent","            4wd","            gas","           paint color: brown","            mid-size"
NA,2016,"335","ix or 435 ix",NA,"            automatic","            clean","            excellent","            4wd","            gas",NA,NA
2500,1996,"chevy","tahoe lt",NA,"            automatic","            clean",NA,NA,"            gas",NA,NA
2000,2000,"GMC","Jimmy","            209330","            automatic","            lien","            excellent",NA,"            gas","           paint color: black",NA
42,2016,"RAM","2500 4x4 BIGHORN","            22000","            automatic","            clean","            like new","            4wd","            diesel","           paint color: white","            full-size"
18500,2015,"kia","sportage","            31000","            automatic","            clean",NA,NA,"            gas",NA,NA
